"","business_id","name","addl1","addl2","city","state","zip","neighborhoods","open","review_count","stars","Delivery","Take-out","Waiter Service","longitude","latitude"
"3035","6wgO8xpP4kozBfJ-7Co-FQ","The Marketplace","Hilton Grand Vacations Club","2650 Las Vegas Blvd S","Las Vegas","NV","89109","The Strip",TRUE,5,3.5,"FALSE","TRUE","Unknown",-115.1611066,36.1400616
"3036","E3n771Z4Uqy46WNaFS5u0g","Buca di Beppo","3850 Las Vegas Blvd S","The Strip","Las Vegas","NV","89109","The Strip",TRUE,142,3,"FALSE","TRUE","TRUE",-115.175046146114,36.0989845335934
"3037","a0dl_Y26iCSTpw3ZONhphg","The Mad Greek Cafe","2330 S Rainbow Blvd","Westside","Las Vegas","NV","89146","Westside",FALSE,24,3,"FALSE","TRUE","TRUE",-115.242347,36.146244
"3038","JmyCklQHmog6km0nsBk6LQ","Cafe Nikki","3801 S Las Vegas Blvd","The Strip","Las Vegas","NV","89109","The Strip",TRUE,4,3,"FALSE","FALSE","TRUE",-115.17044,36.099039
"3039","glmwOs55H49Q_D8ENZtqYQ","Hyde Bellagio","Bellagio Las Vegas","3600 S Las Vegas Blvd","Las Vegas","NV","89109","The Strip",TRUE,309,3.5,"FALSE","FALSE","TRUE",-115.1765221,36.1130109
"3040","Rn8GV6dDHjtuz3a9ezRGQQ","Firehouse Subs","9921 W Charleston Blvd","Ste 4","Las Vegas","NV","89117","Westside",TRUE,53,4.5,"FALSE","TRUE","FALSE",-115.313333541035,36.1579248765108
"3041","2R2Tgc03XuwT96I3KAcUkg","South Chicago Deli and House of Pizza","4145 S Grand Canyon","Spring Valley","Las Vegas","NV","89147","Spring Valley",TRUE,6,3,"Unknown","Unknown","Unknown",-115.3075865,36.1145538
"3042","LdBOo8U_ygMIw1lfSJwoUg","D'Amore's Famous Pizza","Miracle Mile Shopping Area"," ","Las Vegas","NV","450
The","The Strip",FALSE,46,3,"Unknown","Unknown","Unknown",-115.172501,36.1100668
"3043","w-AC6O4JZNQ3QUjXCwy8Jw","Buca Di Beppo","S Las Vegas Blvd","Southeast","Las Vegas","NV","NA","Southeast",TRUE,12,3,"FALSE","TRUE","TRUE",-115.1722248,36.045999
"3044","m1f59suEWLUGn4ws_ohVAQ","Cugino's Pizzeria","6584 N Decatur Blvd"," ","Las Vegas","NV","89131","Unknown",TRUE,53,3.5,"TRUE","TRUE","FALSE",-115.205764174461,36.279646662765
"3045","GdkVUWDdJshfdCmTBKoB6g","Five Guys Burgers and Fries","7580 S Las Vegas Blvd","Southeast","Las Vegas","NV","89123","Southeast",TRUE,126,4,"FALSE","TRUE","FALSE",-115.17155,36.051991
"3046","_50NM_YcjphNZnkc9UiKOA","The Taco Spot","5590 Painted Mirage Rd","Ste 110","Las Vegas","NV","89149","Northwest",FALSE,26,3.5,"FALSE","TRUE","FALSE",-115.2564739,36.2627872
"3047","TD99ttUkvbw8kS9P71lGaQ","Mr B's Bar & Grill","3824 Paradise Rd","Eastside","Las Vegas","NV","89119","Eastside",FALSE,14,4,"FALSE","TRUE","TRUE",-115.154214,36.120094
"3048","EemFk0x2E-vlPbnJDHfbxw","The Underworld Grill & Bar","3350 S Decatur","Chinatown","Las Vegas","NV","89102","Chinatown",FALSE,21,3,"FALSE","TRUE","TRUE",-115.207688662964,36.1254221302377
"3049","OKZ-Jx3X0zcu4FLAjIs6gw","Bobby's Bagel Bistro","2223 N Rampart","Summerlin","Las Vegas","NV","89106","Summerlin",FALSE,18,4,"FALSE","TRUE","FALSE",-115.2819509,36.2003921
"3050","R505e45klZCIrScP0efIuQ","Subway","470 E Windmill Ln","Ste 115","Las Vegas","NV","89123","Southeast",TRUE,15,4.5,"FALSE","TRUE","FALSE",-115.152951478958,36.0426362632368
"3051","pPfQ73--Y_h5Or0aqDgEGA","BabyStacks Cafe","4135 S Buffalo Dr","Ste 101","Las Vegas","NV","89147","Spring Valley",TRUE,630,4,"FALSE","TRUE","TRUE",-115.2614822,36.1136569
"3052","Qs_rxSL6BfBFzAr30VLeuw","Woonam Jung Lee's Korean BBQ","6820 Spring Mountain Rd","Ste 110","Las Vegas","NV","89146","Chinatown",TRUE,138,3.5,"FALSE","TRUE","TRUE",-115.240993239407,36.1267664216023
"3053","bd7NnJE9b6dmmVVrD6hZuw","Tower Suite Cafe","3131 Las Vegas Blvd S","The Strip","Las Vegas","NV","89109","The Strip",FALSE,9,4.5,"Unknown","FALSE","Unknown",-115.1657932,36.1304091
"3054","VK7XhT6wv-mWV6N1IU4xXA","Hunan Jiu Jia","3950 Schiff Dr","Chinatown","Las Vegas","NV","89103","Chinatown",TRUE,25,3,"FALSE","TRUE","TRUE",-115.1933052,36.1247621
"3055","mMbsqbFSaHsBxZQPGNSuOQ","The Village Mediterranean Grill","4255 S Durango Dr","Spring Valley","Las Vegas","NV","89147","Spring Valley",FALSE,33,3.5,"TRUE","TRUE","TRUE",-115.2793898,36.1121084
"3056","hVSuSlR4uYNnap2LU-6Tcg","KJ Dim Sum & Seafood","Rio All-Suite Hotel & Casino","3700 W. Flamingo Road","Las Vegas","NV","89103","Unknown",TRUE,236,3.5,"FALSE","TRUE","TRUE",-115.1864851,36.1186984
"3057","_IDjM6FxLd3sudSm8YBA5A","Subway","5655 Centennial Center Blvd","Ste 110","Las Vegas","NV","89149","Northwest",TRUE,5,4,"FALSE","TRUE","FALSE",-115.257902473672,36.2643443318463
"3058","aet7i84Y7DplUJS7Rtppyg","Rainbow Pho Express","8390 S Rainbow Blvd","Ste 110","Las Vegas","NV","89139","Southwest",FALSE,62,3.5,"FALSE","TRUE","TRUE",-115.243138074875,36.0361556852576
"3059","RW0rGTdFMNJLWZlN2ibxmg","Algobertos","7501 N Cimarron Rd","Ste 109","Las Vegas","NV","89131","Centennial",TRUE,26,4,"FALSE","TRUE","FALSE",-115.270268,36.29733
"3060","xaM-mowHi-_sFXEztXnu7g","Capriotti's Sandwich Shop","4949 N Rancho Dr","Northwest","Las Vegas","NV","89130","Northwest",TRUE,7,3.5,"FALSE","TRUE","FALSE",-115.2429424,36.2490667
"3061","2DT4Lxjyt3F1ZJt8Mt0o4Q","Nigerian Cuisine","5006 S Maryland Pkwy","Ste 11","Las Vegas","NV","89119","Southeast",TRUE,8,3,"Unknown","TRUE","Unknown",-115.1367778,36.0987051
"3062","WjwRpnFGmqQRMRw_c0H8dA","Naka Sushi","8540 W Lake Mead Blvd","Ste 120","Las Vegas","NV","89128","Summerlin",TRUE,176,4,"FALSE","TRUE","TRUE",-115.281643867493,36.2000965831989
"3063","yxxLFua918P53BQADGCSCw","Slice of Vegas","Mandalay Bay"," ","Las Vegas","NV","120
The","The Strip",TRUE,246,3.5,"FALSE","TRUE","TRUE",-115.174098,36.09128
"3064","pHaHZMOy_88rk9T4jYP41g","McDonald's","4105 S Eastern Ave","Eastside","Las Vegas","NV","89119","Eastside",TRUE,4,3,"FALSE","TRUE","Unknown",-115.11950969696,36.1144767829343
"3065","hisG5g4wayOJFjI6QjsH9w","Maestro's Pizzeria","3230 E Flamingo Rd","Eastside","Las Vegas","NV","89121","Eastside",TRUE,28,3.5,"TRUE","TRUE","FALSE",-115.1042295,36.1163597
"3066","ZKu3ynyht-BYVs3wS8D9_w","China Roll","3310 S Nellis Blvd"," ","Las Vegas","NV","89121","Unknown",TRUE,18,4,"TRUE","TRUE","TRUE",-115.0643775,36.128593
"3067","ZjYXllI9WmQnPnsqFdDX5Q","Track Lounge","5757 Wayne Newton Blvd","Southeast","Las Vegas","NV","89119","Southeast",TRUE,3,3,"Unknown","Unknown","Unknown",-115.149411,36.0858828
"3068","CSqCXz-vndUhmhKjzJEkLA","Taco Bell","4310 E Craig Road"," ","Las Vegas","NV","89115","Unknown",TRUE,10,3,"FALSE","TRUE","Unknown",-115.08005,36.2406
"3069","Cz4M2aNqFlsJbm1_N-8bDg","La Tradicion","4371 Stewart","Sunrise","Las Vegas","NV","89110","Sunrise",TRUE,3,5,"Unknown","Unknown","Unknown",-115.0812182,36.1663559
"3070","EDJCvbklEbHU1e1sOfBreg","Pita Pit","4680 S Maryland Pkwy","University","Las Vegas","NV","89119","University",FALSE,47,3.5,"TRUE","TRUE","FALSE",-115.1367851,36.104435
"3071","79X0Nxbb0kTLtOtp_z_wcA","Harbor Palace Seafood Restaurant","4275 Spring Mountain Rd","Chinatown","Las Vegas","NV","89102","Chinatown",TRUE,51,2,"FALSE","TRUE","TRUE",-115.197468101978,36.1263211816549
"3072","JGEJCYz7gbnOtxbgXB-zSg","Hong Kong Garden Seafood & BBQ Cafe","3407 S. Jones Blvd","Chinatown","Las Vegas","NV","89146","Chinatown",TRUE,74,3.5,"FALSE","TRUE","TRUE",-115.225011,36.1271853
"3073","z6rl2Qco3P31LUhv1ed8eg","Super B Burrito","4935 Palo Verde Rd","Eastside","Las Vegas","NV","89119","Eastside",TRUE,5,3,"FALSE","TRUE","FALSE",-115.14856338501,36.10067306436
"3074","odiWWo9o-GdzSweb9mmZpw","Luna Rossa","450 Fremont St","Downtown","Las Vegas","NV","89101","Downtown",FALSE,34,3.5,"Unknown","TRUE","TRUE",-115.1410442,36.1700884
"3075","Aam-loVHeWJzFmjR9i4uow","Royal Cuisine","2101 S Decatur Blvd","Westside","Las Vegas","NV","89102","Westside",TRUE,6,4,"Unknown","Unknown","TRUE",-115.2098129,36.1486584
"3076","kgt13cwkP03NS8FJKgdLMw","Ramen Sora","4490 Spring Mountain Rd","Chinatown","Las Vegas","NV","89102","Chinatown",TRUE,571,4,"FALSE","TRUE","TRUE",-115.2017756,36.1265262
"3077","jnGp9K2AsLFKF3ogfUxsnA","Kathy's Southern Cooking","3799 E Desert Inn Rd","Eastside","Las Vegas","NV","89121","Eastside",FALSE,36,4,"TRUE","TRUE","TRUE",-115.0925631,36.1292353
"3078","V0l8hCGeNmtubh37HvcKcQ","K Jun Chicken","6850 Spring Mountain Rd","Chinatown","Las Vegas","NV","89102","Chinatown",FALSE,5,3.5,"Unknown","TRUE","Unknown",-115.2416392,36.1269391
"3079","NMi9cy9lwAloyW2SQIKoMw","La Parrilla","4161 S Eastern Ave","Eastside","Las Vegas","NV","89119","Eastside",TRUE,3,4,"Unknown","TRUE","Unknown",-115.1194493,36.1130431
"3080","CzQZ07q6Iwx-x56ddllYfQ","Keep Memory Alive Cafe","888 W Bonneville Ave","Downtown","Las Vegas","NV","89106","Downtown",FALSE,9,3.5,"FALSE","TRUE","FALSE",-115.154643,36.167252
"3081","l593y9KEguq1JWVFcaL1DQ","Ellis Island Cafe","4178 Koval Ln","Eastside","Las Vegas","NV","89109","Eastside",TRUE,155,4,"FALSE","TRUE","TRUE",-115.1634847,36.1130255
"3082","QGkM1TvUrc1gmd1qkpnMJg","Sushi Koma","8665 W Flamingo Rd","Ste 106","Las Vegas","NV","89147","Spring Valley",TRUE,399,4,"FALSE","TRUE","TRUE",-115.281096696854,36.1144681157403
"3083","AKot3AMTqwCvhmF3D7gfSw","Crossroads at House of Blues","Mandalay Bay Resort and Casino","3950 S Las Vegas Blvd","Las Vegas","NV","89119","The Strip",TRUE,40,3,"FALSE","TRUE","TRUE",-115.1751614,36.0918639
"3084","Q-MWoYNF2WmvgC6_XHpiVA","El Patio Catering","Las Vegas Airport - Concourse C","5757 Wayne Newton Blvd","Las Vegas","NV","89121","Southeast",TRUE,3,3.5,"FALSE","TRUE","Unknown",-115.147404670715,36.0808842271802
"3085","3wtRs_Ou0wingfANRnHBIA","Courtyard Grill & Buffet","301 Fremont St","Downtown","Las Vegas","NV","89101","Downtown",TRUE,4,2.5,"Unknown","Unknown","TRUE",-115.114852905273,36.1578674316406
"3086","gwqXoAeUcMF0Uk4EKOZE1A","The Grille Inside The Golden Nugget","200 S 3rd St","Downtown","Las Vegas","NV","89101","Downtown",TRUE,25,3,"FALSE","TRUE","FALSE",-115.1441195,36.1691036
"3087","BLuvXw3UMS51o3e3nRwXFQ","Pizzeria Da Enzo","The Venetian","3355 Las Vegas Blvd S","Las Vegas","NV","89109","The Strip",TRUE,39,3,"FALSE","TRUE","FALSE",-115.1701939,36.1226902
"3088","WWDHBppRDnU_rNGH-tI1xA","Tacos La Carreta","3930 Spring Mountain Rd","Chinatown","Las Vegas","NV","89102","Chinatown",TRUE,14,4,"FALSE","TRUE","Unknown",-115.1929295,36.1264732
"3089","2QM258ooYpYecyt7tTwOMA","Don Tortaco Mexican Grill","3085 N Rainbow Blvd"," ","Las Vegas","NV","89108","Unknown",TRUE,15,3.5,"FALSE","TRUE","FALSE",-115.2427252,36.2160339
"3090","OQRvWqRMNPfowfcE9cXrcA","Los Tarascos Tacos","342 S Decatur Blvd","Westside","Las Vegas","NV","89107","Westside",FALSE,4,4,"Unknown","TRUE","FALSE",-115.206191316247,36.1693002283573
"3091","ecI5Vq2uEMbFbZIHOBosYw","Koolthai Restaurant","3185 S Highland Dr"," ","Las Vegas","NV","89109","Unknown",FALSE,8,4,"TRUE","TRUE","TRUE",-115.177114,36.131979
"3092","r1sisynnBLFM5TORpher8g","IHOP","352 N Nellis Blvd","Sunrise","Las Vegas","NV","89110","Sunrise",TRUE,15,2.5,"FALSE","TRUE","TRUE",-115.061584472656,36.1655426025391
"3093","wzgmxN5nTrCdFBaDDQI2sg","Pizza Natali","580 E Windmill Ln","Southeast","Las Vegas","NV","89123","Southeast",TRUE,106,4,"TRUE","TRUE","TRUE",-115.150212943554,36.0431806248554
"3094","C185HewDKhT0s6JmFFFqcg","Café Berlin","4850 W Sunset Rd"," ","Las Vegas","NV","89118","Unknown",TRUE,204,4,"TRUE","TRUE","TRUE",-115.207142829895,36.0724469892972
"3095","UGlXDK8BKOZCroDTJ8nPKg","Elevation Burger","5130 S Fort Apache Rd","Ste 240","Las Vegas","NV","89148","Spring Valley",FALSE,85,3.5,"FALSE","TRUE","FALSE",-115.296889543533,36.0958487753977
"3096","qgLWX-asIr0Se_EOitPbLg","Don B's Steakhouse","Fitzgerald's Casino","301 Fremont St","Las Vegas","NV","89101","Downtown",TRUE,4,4,"Unknown","Unknown","Unknown",-115.1427714,36.169971
"3097","ojisz00vtmRfIA_9VrLBaA","Jason's Deli","100 City Pkwy","Downtown","Las Vegas","NV","89101","Downtown",TRUE,22,4,"TRUE","TRUE","TRUE",-115.148563,36.173981
"3098","E3R1_fkqpZcEH6PZVqoIdg","Pizza Hut","2797 S. Maryland Pkwy."," ","Las Vegas","NV","Vegas","Eastside",TRUE,8,3,"TRUE","TRUE","FALSE",-115.137619972229,36.1392610438264
"3099","LDvfJ8qo2njU9KY5gNMpyQ","Tropicana Pizza","5841 E Lake Mead Blvd","Ste C","Las Vegas","NV","89156","Sunrise",TRUE,16,3,"TRUE","TRUE","FALSE",-115.0448263,36.1958019
"3100","RO1fBofbml7ygeY2AiWFYg","The Daily Egg","5255 S Decatur Blvd","Ste 115","Las Vegas","NV","89118","Unknown",TRUE,141,3.5,"TRUE","TRUE","TRUE",-115.2088673,36.0944572
"3101","D4kErYu5HpKJUOOYBWc_aA","Verdi Restaurant & Pizzeria","7240 W Azure Dr","Ste 145","Las Vegas","NV","89130","Centennial",TRUE,31,3,"TRUE","TRUE","TRUE",-115.2542311,36.2736777
"3102","84T2HrgUxW8hEBhZZhM3Rw","3pm Cafe","4680 S Maryland Pkwy","Ste C","Las Vegas","NV","89119","University",FALSE,33,3,"FALSE","TRUE","TRUE",-115.136561,36.104474
"3103","GDXPlGpDGALcKNRpa5kMqw","Dot's Southern Kitchen","4955 E Craig Rd"," ","Las Vegas","NV","89115","Unknown",TRUE,22,2.5,"TRUE","TRUE","FALSE",-115.065383911133,36.2400703430176
"3104","pXTwSV_zMOJZ0S81XA-O7g","Daraa Halal Market","1725 E Warm Springs Rd","Southeast","Las Vegas","NV","89119","Southeast",TRUE,3,5,"Unknown","TRUE","Unknown",-115.1285587,36.0573012
"3105","nREHMbIzWdfWtOh4l1bT3g","Golden Corral","1455 Lamb Blvd","Sunrise","Las Vegas","NV","89104","Sunrise",TRUE,482,3,"FALSE","TRUE","TRUE",-115.082654,36.1551211
"3106","mDdqifuTrfXAOfxiLMGu5Q","Gordon Ramsay Steak","Paris Las Vegas Hotel & Casino","3655 Las Vegas Boulevard South","Las Vegas","NV","89109","The Strip",TRUE,1542,4,"FALSE","FALSE","TRUE",-115.174907432855,36.1176319105807
"3107","hMor1nxrfYKDW-AtQYytgw","Putters","8945 Las Vegas Blvd S","Southeast","Las Vegas","NV","89123","Southeast",TRUE,4,3.5,"FALSE","TRUE","TRUE",-115.172943115234,36.0276336669922
"3108","G9U5oXrmpRSiD7kZXCB5Eg","Granny's Kitchen ...... Soul Food","1725 N Nellis Blvd","Sunrise","Las Vegas","NV","89115","Sunrise",FALSE,8,3.5,"TRUE","TRUE","TRUE",-115.062477111816,36.1909828186035
"3109","uU7lkNVC-XddrIPol6wbSA","Flavor Flav's House of Flavor","3333 S Maryland Pkwy","Eastside","Las Vegas","NV","89169","Eastside",FALSE,56,2.5,"TRUE","TRUE","FALSE",-115.137672,36.128998
"3110","dM0HMUpW89okNt3MgGJ-lw","Fuel Café","4455 Paradise Rd","Eastside","Las Vegas","NV","89169","Eastside",TRUE,24,2.5,"FALSE","TRUE","FALSE",-115.15428185463,36.1104637698083
"3111","YJwtYZ17Dm11H0y9VoudHA","Lobster Chowder Company","3500 S Las Vegas Blvd","The Strip","Las Vegas","NV","89109","The Strip",TRUE,24,2.5,"FALSE","TRUE","FALSE",-115.1748371,36.1179352
"3112","ACuPUjWLfhaJ9KDNVQun5A","Wahoo's Fish Tacos","1000 S. Rampart","Westside","Las Vegas","NV","89145","Westside",TRUE,156,3.5,"FALSE","TRUE","TRUE",-115.2913214,36.1603422
"3113","Dudo6kUexr-ZJK06R3i6Rw","Chi Town Dogs","5181 W Charleston Blvd","Ste 110","Las Vegas","NV","89146","Westside",FALSE,15,3.5,"FALSE","TRUE","FALSE",-115.2096005,36.1587612
"3114","dRejAgrPIwD6AcykS5Re9g","Cherry Berries","2405 Eastern Ave","Downtown","Las Vegas","NV","89104","Downtown",TRUE,18,4,"FALSE","TRUE","TRUE",-115.118629932404,36.1444129776051
"3115","nX38puAVP3qV7AjYANkObA","I-Naba","3210 S Decatur Blvd","Ste 104","Las Vegas","NV","89102","Westside",TRUE,136,4,"FALSE","TRUE","TRUE",-115.207661,36.13174
"3116","AYS-3osDnQd1M304TlGOaQ","Urban Grill","9510 S Eastern Ave","Southeast","Las Vegas","NV","89123","Southeast",FALSE,48,2.5,"FALSE","TRUE","TRUE",-115.1187329,36.0162554
"3117","Od-OUWnB7NQdFPSkAAdQJQ","Subway","2595 S Maryland Pkwy","Eastside","Las Vegas","NV","89109","Eastside",TRUE,5,3.5,"FALSE","TRUE","Unknown",-115.13720575775,36.14262250462
"3118","P0Bf-1S_A_g7IbdGuAnG1Q","City Express - Sinclair","5680 S Pecos Rd","Southeast","Las Vegas","NV","89120","Southeast",TRUE,4,5,"FALSE","FALSE","Unknown",-115.100466,36.086743
"3119","2uzS4XkBJdHhEkc6n2B8xg","Cabo Wabo Cantina","McCarran Airport Terminal C","Southeast","Las Vegas","NV","89119","Southeast",TRUE,3,3,"Unknown","TRUE","TRUE",-115.138026,36.089494
"3120","1ZyWPSnj0wZmZ8SogGrWMA","Mo's Race Day Cafe","6825 Speedway Blvd"," ","Las Vegas","NV","89115","Unknown",TRUE,26,4,"FALSE","TRUE","TRUE",-115.021232888103,36.2789680776537
"3121","nEnssmij28obbbOiU5kURA","Las Pupusas Restaurant","7450 W Cheyenne Ave","Ste  A108","Las Vegas","NV","89129","Northwest",TRUE,41,4,"FALSE","TRUE","TRUE",-115.2591191,36.2190682
"3122","2sWval6Zz4qugjLUQc5I5Q","Asian Garden","560 N Nellis Blvd","Ste E10","Las Vegas","NV","89110","Sunrise",TRUE,17,4,"TRUE","TRUE","TRUE",-115.061144934224,36.1692248999208
"3123","pw7Ri54ONnKzSr3p3h1lMA","Simpo Sandwich","300 E Charleston Blvd","Ste 101","Las Vegas","NV","89104","Downtown",FALSE,30,4,"TRUE","TRUE","FALSE",-115.150589,36.158472
"3124","h-XjRidGcOuQ5erP4V166g","Chicken Now Venetian","3355 Las Vegas Blvd S","The Strip","Las Vegas","NV","89109","The Strip",TRUE,18,3,"FALSE","TRUE","FALSE",-115.1696112,36.1214517
"3125","dGMk9Rg32zHoYBKI7zPsrQ","Kabuki Japanese Restaurant","400 S Rampart Blvd","Ste 190","Las Vegas","NV","89145","Westside",TRUE,132,3.5,"FALSE","TRUE","TRUE",-115.2869305,36.1685938
"3126","2XmS09dl3GT_WknqS9hTVA","Booming Spot Mini Pot","3466 S Decatur Blvd","Ste E","Las Vegas","NV","89102","Chinatown",TRUE,114,4,"FALSE","TRUE","TRUE",-115.2075436,36.1268272
"3127","92Z2b94IO-ovEUmrkzarMQ","Mashisoyo","5035 S Fort Apache Rd","Ste 106","Las Vegas","NV","89148","Spring Valley",TRUE,104,4,"FALSE","TRUE","TRUE",-115.297977975539,36.0975350380781
"3128","8iD3ajO_AA8F4i56iCfXBQ","Burger Dogs","Maryland Pkwy","Southeast","Las Vegas","NV","89123","Southeast",FALSE,22,2.5,"FALSE","TRUE","FALSE",-115.138092041016,36.0318870614708
"3129","owUZBugX032gYls-gkSwmA","Raw Food Express","5105 S Fort Apache","Ste 110","Las Vegas","NV","89148","Spring Valley",FALSE,52,4.5,"FALSE","TRUE","FALSE",-115.2976559,36.0947119
"3130","WBN51DEDxgWN2YYA7G1Ang","CJ's Italian Ice & Custard","3555 S Durango Dr","Spring Valley","Las Vegas","NV","89147","Spring Valley",TRUE,128,4,"FALSE","TRUE","FALSE",-115.2792238,36.1253118
"3131","6jxyLIvnQ0yo8RV1VEjfvQ","Wok My World","2775 S Nellis Blvd","Sunrise","Las Vegas","NV","89121","Sunrise",TRUE,20,3.5,"TRUE","TRUE","TRUE",-115.0669695,36.1391176
"3132","hxU6xPTrOz2qKAsRz58hEA","Rat Pack Bar And Grill","1911 E Desert Inn","Eastside","Las Vegas","NV","89169","Eastside",TRUE,3,4,"Unknown","Unknown","TRUE",-115.125076293945,36.1289138793945
"3133","tHfJ2aHCIT52dwarPON7LA","Kaba Curry","6475 W Charleston Blvd","Ste 160","Las Vegas","NV","89146","Westside",FALSE,66,4,"FALSE","TRUE","TRUE",-115.236766,36.158588
"3134","jlJpszuv8OBrizwmbsEqvQ","Aztec Inn, Casino & Buffet","2200 Las Vegas Blvd S","The Strip","Las Vegas","NV","89102","The Strip",TRUE,6,3,"Unknown","TRUE","FALSE",-115.1561175,36.1459136
"3135","5ghSXBBlTGNxXLneBSNtKQ","Roberto's Taco Shop","241 N Nellis Blvd","Sunrise","Las Vegas","NV","89110","Sunrise",TRUE,3,4.5,"FALSE","TRUE","Unknown",-115.062589,36.165791
"3136","rVrpTOznd_NjplDvSK8OfQ","RePete's","2460 W Warm Springs Rd","Southeast","Las Vegas","NV","89119","Southeast",TRUE,118,4,"FALSE","TRUE","TRUE",-115.1755698,36.0572601
"3137","lwUIU72aZ96co_EM9S-RVw","Buffalo's Pizza","4045 S Buffalo Dr","Ste 108","Las Vegas","NV","89147","Spring Valley",FALSE,6,1.5,"Unknown","Unknown","FALSE",-115.262701436877,36.115300703697
"3138","XQvKQDAyE3vLsDdjJBKs4Q","Chapa Ghetti","6850 Spring Mountain Rd","Chinatown","Las Vegas","NV","89146","Chinatown",TRUE,4,3,"Unknown","Unknown","Unknown",-115.2413555,36.1272823
"3139","RUg5N3QFiJagKlC4qk0Orw","Sno Shack Hawaiian Shave Ice","1717 S Decatur Blvd","Booth G-04","Las Vegas","NV","89102","Westside",TRUE,15,5,"FALSE","TRUE","FALSE",-115.205554962158,36.1508012521338
"3140","Vn438iBACx-giGy4E4SuFQ","Goto Pares Atbp","1428 E Charleston Ave","Downtown","Las Vegas","NV","89104","Downtown",TRUE,4,4,"TRUE","TRUE","TRUE",-115.134285131339,36.1584733342511
"3141","h9lt3CQuMzz-klZdIXIIHA","DT's Filipino Food & Karaoke","7320 S Rainbow Blvd","Southwest","Las Vegas","NV","89118","Southwest",TRUE,124,2.5,"FALSE","TRUE","TRUE",-115.241332,36.055414
"3142","t6SuvEq9PPVGzNv5bJzDtw","Bachi Burger","9410 W Sahara Ave","Ste 150","Las Vegas","NV","89117","Westside",TRUE,696,4,"FALSE","TRUE","TRUE",-115.3007512,36.1465677
"3143","uheQD94aoB14tWNir1QRVg","A&W All American Food","3720 N Durango Dr","Northwest","Las Vegas","NV","89129","Northwest",TRUE,12,2,"FALSE","TRUE","FALSE",-115.278553962708,36.2211060839602
"3144","sv7c0OsCUXT9-QNlCghT6A","Taiwan Kitchen","3409 S Jones Blvd","Chinatown","Las Vegas","NV","89146","Chinatown",FALSE,18,3.5,"FALSE","TRUE","TRUE",-115.2259262,36.1265774
"3145","dKsJfvaTEGhXpJo3KRtx9w","Shabu Grill","1263 E Silverado Ranch","Ste 106","Las Vegas","NV","89183","Southeast",TRUE,140,4,"FALSE","FALSE","TRUE",-115.136143,36.013144
"3146","IblEAPlN6dfkJb1pvgRrJg","Dita's","5117 W Charleston Blvd","Westside","Las Vegas","NV","89146","Westside",FALSE,31,4,"TRUE","TRUE","FALSE",-115.208633422852,36.1586990356445
"3147","KnakpDHqupZs66T603fAcA","La Casita De Doña Machi","2407 S Eastern  Ave","Downtown","Las Vegas","NV","89104","Downtown",TRUE,4,3.5,"Unknown","FALSE","Unknown",-115.118301391602,36.1447334289551
"3148","EB73wgk2r2A8mBtO-4Shsw","Aces","S Hall","Las Vegas Convention Center","Las Vegas","NV","89109","Eastside",TRUE,3,2.5,"FALSE","FALSE","Unknown",-115.152901962358,36.1284019455516
"3149","C7o7x_Gz-iNGNGNPZx28bw","Center Cut Steakhouse","Flamingo Las Vegas Hotel & Casino","3555 Las Vegas Boulevard South","Las Vegas","NV","89109","The Strip",TRUE,81,3.5,"FALSE","FALSE","TRUE",-115.172159768262,36.1164368350865
"3150","VdY6qe9afspFwsbzX1HsOQ","Senor Frogs","3300 Las Vegas Blvd S","The Strip","Las Vegas","NV","89109","The Strip",TRUE,288,2,"FALSE","TRUE","TRUE",-115.170664787292,36.1247554016618
"3151","QVdRllW1scIp5whSI9hc9g","Seafood Station","7785 N Durango Dr","Ste 135","Las Vegas","NV","89131","Centennial",FALSE,23,4,"FALSE","TRUE","FALSE",-115.282062292099,36.3027272384183
"3152","kqdH0qFX3WGsCa-8UxHkcg","Don Tortaco Mexican Grill","430 E Silverado Ranch","Ste 100","Las Vegas","NV","89123","Southeast",TRUE,26,3.5,"FALSE","TRUE","FALSE",-115.154298041033,36.0146944418145
"3153","dlnK82Q62llGEgzbP-jhjA","IHOP","5280 E Craig Rd"," ","Las Vegas","NV","89115","Unknown",TRUE,11,3,"FALSE","TRUE","Unknown",-115.058044195175,36.2410888727426
"3154","EF5vR_UUavzPjtgMYFCg5Q","Carlos' n Charlie's","Flamingo Hotel","3555 Las Vegas Blvd S","Las Vegas","NV","89109","The Strip",TRUE,171,1.5,"FALSE","TRUE","TRUE",-115.170364379883,36.1276151490239
"3155","vaZAigFMiO80uFOdJ-q2iA","Soul Food Cafe Express","4181 Pioneer Rd","Chinatown","Las Vegas","NV","89129","Chinatown",TRUE,3,5,"Unknown","Unknown","Unknown",-115.195761,36.127743
"3156","ieODJuvwd-Tccs-cCtCENA","Lucky Fish Sushi & Grill","3400 S Jones Blvd","Ste 2","Las Vegas","NV","89146","Chinatown",FALSE,33,3.5,"FALSE","TRUE","TRUE",-115.224318,36.127754
"3157","AYbUb5UcAngroJ6uJG7tLQ","Kabuto","5040 Spring Mountain Rd","Ste 4","Las Vegas","NV","89146","Chinatown",TRUE,270,4.5,"FALSE","FALSE","TRUE",-115.210022,36.126922
